pollutant,per_capita_emissions,per_capita_gdp,gdp,year_first,year_last,main_data,include_1a2,include_bio,include_uk,include_aviation,balanced_panel,gaps_in_years,damage_est_source,scp,time_var_damages,ets_start_year,treatment_timing,ensure_common,unit_of_analysis,donor_countries,donor_sectors,treat_countries,treat_sectors,leave_one_out,country_to_leave_out,covariates,min_t0,inference,alpha,estimator,cv,r,em,criterion,n_problematic_units,y,d,samet0,n_t,n_t_post,index,n,ntr,nco,id_tr,id_co,n_removed,r_cv,sigma2,ic,pc,mspe,att_avg,att_low,att_high,att_p,att_avg_ci_low_high,eff,eff_mon,eff_y_mon,eff_per_tr,eff_per_tot,emissions_tr,emissions_tot,spec_id,date_time
nox,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,13875.629025178923,FALSE,2008,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,14,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00272269786472799,-3.6570351073209393,0.01102620966621096,0.01009093311105869,-26.23967622241643,-36.461083657908354,-14.37396674375102,6.363033210776692e-5,"-26.24 [-36.46, -14.37]",-10440743.942557396,144.87188969381043,NA,-38.2,-7.3,27318466.343954064,143027800.5102285,e1d30d7c-beb7-4930-9851-1af83c61bad8,2023-11-15 13:23:47.843201
pm25,FALSE,FALSE,constant,1990,2018,edgar,emep21+23/un,yes,TRUE,exclude,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,29,14,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00730593185437618,-3.471975120134245,0.01972834056299112,0.02188138946094202,-18.900382792933367,-30.809506111507844,-4.941451614256254,0.00972714343461489,"-18.9 [-30.81, -4.94]",-794789.77589161,43.470412444762054,NA,-19.5,-4.3,4078659.5735513177,18319147.632515207,7c8025e1-4b07-4788-9997-4660b50ae241,2023-11-15 13:22:13.942888
pm25,FALSE,FALSE,constant,1990,2018,edgar,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,29,14,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00730333598666889,-3.472330492869258,0.01972133089424433,0.02188207573995039,-18.907330125326695,-30.81320955950867,-4.952649696058831,0.00968263178869377,"-18.91 [-30.81, -4.95]",-795729.5775382931,43.52181416939012,NA,-19.5,-4.3,4078659.5735513177,18334622.84727641,c334f4c7-b3e1-44e9-8867-d36953ada18e,2023-11-29 09:57:08.945629
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2002,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,20,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00567328360977678,-3.764155548572506,0.01408272235940935,0.03948951499509456,-48.04304534918216,-60.5821688413778,-31.51512761511608,3.379418432425396e-6,"-48.04 [-60.58, -31.52]",-14029604.571179513,767.3383775752852,NA,-375.2,-40.5,3739088.564717355,34622054.97380017,5fa35d3c-f560-448c-9300-d868c32c694e,2023-11-15 13:24:44.733737
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Portugal,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00572009585739648,-3.731303950707794,0.01471928690067251,0.04336126616385204,-28.105923804581167,-43.803315105129045,-8.023788206331739,0.00865359965102974,"-28.11 [-43.8, -8.02]",-846018.7745180392,46.272342926221505,NA,-31,-3.1,2726902.854489998,27648675.495438386,046355e2-f5e8-46a1-9379-45d5babb4755,2023-11-15 13:05:01.113184
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,exclude,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00572167647744843,-3.7556617656649425,0.0142028473816136,0.04312684693118947,-28.170685905557356,-43.120379482742145,-9.291758342292963,0.00545172190318044,"-28.17 [-43.12, -9.29]",-939339.8818929334,51.37646875979516,NA,-32.4,-3.3000000000000003,2902587.499937994,28390291.075136583,0496c972-99e5-4815-a221-eae6d0596268,2023-11-29 09:51:59.064758
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,log_gdp + log_gdp_2 + log_gdp_pc_constant + log_population,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,5,0.00328302867886611,-3.0578436931926025,0.01587262819794955,0.03309221111096439,-38.746734322303624,-53.67675018344282,-19.004763891988308,5.845011987466453e-4,"-38.75 [-53.68, -19]",-1959628.0100872708,107.18033928058392,NA,-67.5,-6.9,2902587.499937994,28541823.221591186,08a7e10d-2e31-41a5-9536-8cae0403e21b,2023-11-15 13:34:39.053065
pm25,FALSE,FALSE,constant,1990,2019,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,sdid_countries,ets_sectors,FALSE,NA,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,30,15,unit_id + year,38,19,19,Austria + Belgium + Cyprus + Czechia + Denmark + Finland + France + Germany + Greece + Ireland + Italy + Luxembourg + Malta + Netherlands + Poland + Portugal + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Finland + France + Germany + Greece + Ireland + Italy + Luxembourg + Malta + Netherlands + Poland + Portugal + Spain + Sweden + United Kingdom,0,5,0.00148970566591211,-3.614675922027165,0.01073361024093201,0.02876695974352659,-28.80636112724976,-46.678623315932875,-4.943673041770968,0.02123777753625133,"-28.81 [-46.68, -4.94]",-1058567.8004115496,57.89754760372024,NA,-42.7,-4.3999999999999995,2481697.670974523,24111969.675593626,0ea9d5e1-f59c-4f02-b185-ba7d1b8a5834,2023-11-15 13:26:03.373409
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,United Kingdom,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden,0,2,0.00579354733401483,-3.7218093561335377,0.01491166675539686,0.04412158678979074,-27.53942705336024,-43.627214306877214,-6.860472350298597,0.01190963365187491,"-27.54 [-43.63, -6.86]",-736128.3516075644,40.261971186991765,NA,-27.9,-2.8000000000000003,2642350.621119773,26509725.03508852,1f5066fd-980c-4316-b373-c8a4b09ae65b,2023-11-15 13:06:15.897828
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Lithuania,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00579844648972148,-3.725831180465784,0.01492930215113666,0.04424590729676625,-29.780318262916666,-42.82627580232068,-13.75752109117606,7.47995285115266e-4,"-29.78 [-42.83, -13.76]",-980143.6779698425,53.60820084616399,NA,-34,-3.5000000000000004,2881573.9350522105,28407222.611848284,22b278b3-b5a7-4e6b-afde-2d3b6f0838af,2023-11-15 12:57:45.20153
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Austria,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00594119216698992,-3.6933796994950265,0.01528822492106907,0.04525138494951296,-29.808894399801567,-44.66384921741137,-10.966136319543027,0.00353044672111502,"-29.81 [-44.66, -10.97]",-962129.997197992,52.62295650035926,NA,-33.7,-3.4000000000000004,2854581.745465536,28232440.600933664,26c1d169-cb86-45d5-8e8d-5febae26f18f,2023-11-15 13:00:14.963777
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Germany,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00592008224856176,-3.6969391721076414,0.01523390363808008,0.04460238048217153,-28.57108431976423,-43.705265881649325,-9.368254861495506,0.00561126148935753,"-28.57 [-43.71, -9.37]",-848019.6382467194,46.38177862125661,NA,-32.2,-3.2,2630836.0813208907,26337230.766588863,290013bb-ad9f-4261-a733-32cc51e44a74,2023-11-15 13:02:29.891534
pm25,FALSE,FALSE,constant,1990,2018,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,29,14,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00543843185121384,-3.767170964445516,0.01468549636486118,0.04218408684945036,-26.41770103884057,-40.210561113532414,-9.44295813361613,0.00377307758334688,"-26.42 [-40.21, -9.44]",-674695.061868854,36.90192489074386,NA,-26.5,-2.7,2549137.486384457,24584991.019455317,2a9c077e-7b93-4353-b236-c0d94321b481,2023-11-15 13:20:20.592325
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Luxembourg,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00412727890535677,-3.2035301079945233,0.01747490194327415,0.01399621396530807,-27.90224693965554,-40.18062516176302,-13.103638906173352,5.936612387287266e-4,"-27.9 [-40.18, -13.1]",-929412.2635043982,50.83348534577262,NA,-32,-3.3000000000000003,2899932.202316034,28512748.87261784,2c5f8c19-5530-4370-ab2d-da5879804ac9,2023-11-15 13:04:12.759556
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,log_gdp + log_gdp_2 + log_renew_elec,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00559969095301189,-3.7686278699282423,0.01389281880196566,0.0417744756921615,-30.849991081881456,-45.54493912490562,-12.189543881993036,0.00247481862189924,"-30.85 [-45.54, -12.19]",-1135499.2168141447,62.10525195828231,NA,-39.1,-4,2902587.499937994,28541823.221591186,2decb6f0-08e5-4a0a-9110-c439cb95b2d1,2023-11-15 13:38:36.543771
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Czechia,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00503477822771258,-3.8589200351792554,0.0129557872914199,0.05428077718552818,-23.80496207574001,-41.27920129036142,-1.130707826587174,0.04080355678660008,"-23.8 [-41.28, -1.13]",-535329.9596664818,29.279458350648692,NA,-18.8,-1.9,2844835.9312545843,27931889.462372936,3527f25d-4c9c-41ae-b16a-93ff802f441f,2023-11-15 12:56:10.432609
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,carbon_pricing_dummy + log_gdp + log_gdp_2 + log_gdp_pc_constant + log_population + log_renew_elec,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,5,0.00330401623681852,-3.0343026185173927,0.01596557133408111,0.03704081202424336,-38.891255995481345,-53.50886574085059,-19.677619113478784,4.142194452299019e-4,"-38.89 [-53.51, -19.68]",-1879110.741511712,102.77650951317312,NA,-64.7,-6.6000000000000005,2902587.499937994,28541823.221591186,370879a8-6de9-42ff-bfe8-50039bafb07f,2023-11-15 13:30:51.496565
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Slovenia,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Spain + Sweden + United Kingdom,0,2,0.00563548103125725,-3.754338706784625,0.01450971380554725,0.04439235208589121,-31.830380428659,-46.42239773966329,-13.264184352244046,0.00182145328256888,"-31.83 [-46.42, -13.26]",-1033575.8943174562,56.53063461786527,NA,-35.8,-3.7,2884303.1855845954,28315004.99865437,389e3e0a-e36b-4992-b34e-500197690c05,2023-11-15 12:59:45.048691
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,log_gdp + log_gdp_2 + log_population,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,5,0.00330581335019388,-3.059511866725073,0.0159870519899974,0.04181968254962021,-32.78418758521965,-48.47187012713784,-12.320407324575244,0.00339449761305488,"-32.78 [-48.47, -12.32]",-1282846.1695608362,70.16427964417828,NA,-44.2,-4.5,2902587.499937994,28541823.221591186,3e682a5a-4a88-4e5d-ab6b-6fd446160a24,2023-11-15 13:35:55.954696
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Greece,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00582356364846028,-3.713377129155554,0.01498553630271314,0.04688208946062863,-27.43206488302847,-43.44854130811909,-6.8794098515969075,0.01173030031540056,"-27.43 [-43.45, -6.88]",-912287.8960777333,49.89688130597142,NA,-33,-3.3000000000000003,2764251.3693385194,27537965.843593463,44576cd8-fc6a-46ba-b70c-6ef06f6a39e0,2023-11-15 13:02:57.195558
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,FALSE,NA,none,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,50,25,25,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,5,0.0031318096074056,-3.2038319728402893,0.01519332591786072,0.03572016511320533,-33.75026491419371,-49.20263347593867,-13.59734373512156,0.00237737994846121,"-33.75 [-49.2, -13.6]",-1536127.26604692,84.01729343812165,NA,-52.900000000000006,-5.4,2901583.058485994,28540817.214836188,44803bdb-6216-41c4-99fe-c309343914dc,2023-11-15 13:41:09.534241
