pollutant,per_capita_emissions,per_capita_gdp,gdp,year_first,year_last,main_data,include_1a2,include_bio,include_uk,include_aviation,balanced_panel,gaps_in_years,damage_est_source,scp,time_var_damages,ets_start_year,treatment_timing,ensure_common,unit_of_analysis,donor_countries,donor_sectors,treat_countries,treat_sectors,leave_one_out,country_to_leave_out,covariates,min_t0,inference,alpha,estimator,cv,r,em,criterion,n_problematic_units,y,d,samet0,n_t,n_t_post,index,n,ntr,nco,id_tr,id_co,n_removed,r_cv,sigma2,ic,pc,mspe,country,eff_c,eff_c_mon,eff_per_tr_c,eff_per_tot_c,emissions_tr_c,emissions_tot_c,spec_id,date_time
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Cyprus,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00361055678086121,-3.337286443757284,0.01528710008530896,0.03232029968956899,Greece,-27517.76926120959,1.5050631193671895,-19.9,-2.7,138336.13059947485,1003857.3779977256,b3e5accc-00cc-4d8f-86b4-fd128a9bc058,2023-11-15 12:55:46.298537
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Cyprus,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00361055678086121,-3.337286443757284,0.01528710008530896,0.03232029968956899,Hungary,-102727.89548802927,5.618622838268679,-246.1,-13.2,41737.48209218337,779008.2638058325,b3e5accc-00cc-4d8f-86b4-fd128a9bc058,2023-11-15 12:55:46.298537
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Cyprus,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00361055678086121,-3.337286443757284,0.01528710008530896,0.03232029968956899,Ireland,15500.102886186993,-0.8477661462654305,41.099999999999994,5.8999999999999995,37757.63960620493,261111.29018358557,b3e5accc-00cc-4d8f-86b4-fd128a9bc058,2023-11-15 12:55:46.298537
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Cyprus,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00361055678086121,-3.337286443757284,0.01528710008530896,0.03232029968956899,Italy,90284.7501114674,-4.938054620059684,23.1,2.5,391331.8110553007,3651752.0948615097,b3e5accc-00cc-4d8f-86b4-fd128a9bc058,2023-11-15 12:55:46.298537
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Cyprus,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00361055678086121,-3.337286443757284,0.01528710008530896,0.03232029968956899,Latvia,-115421.04336297166,6.312864749882484,-348.4,-30.5,33131.812643515295,378679.7585867008,b3e5accc-00cc-4d8f-86b4-fd128a9bc058,2023-11-15 12:55:46.298537
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Cyprus,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00361055678086121,-3.337286443757284,0.01528710008530896,0.03232029968956899,Lithuania,-14470.806538675522,0.7914695781521628,-68.89999999999999,-10.8,21013.564885783475,134600.60974290458,b3e5accc-00cc-4d8f-86b4-fd128a9bc058,2023-11-15 12:55:46.298537
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Cyprus,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00361055678086121,-3.337286443757284,0.01528710008530896,0.03232029968956899,Luxembourg,-216127.24907780348,11.820912828709067,-8139.5,-743.4,2655.2976219600073,29074.348973345175,b3e5accc-00cc-4d8f-86b4-fd128a9bc058,2023-11-15 12:55:46.298537
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Cyprus,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00361055678086121,-3.337286443757284,0.01528710008530896,0.03232029968956899,Malta,-7785.600067867006,0.4258273776867276,-225.7,-84,3448.8695143994364,9272.383444049525,b3e5accc-00cc-4d8f-86b4-fd128a9bc058,2023-11-15 12:55:46.298537
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Cyprus,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00361055678086121,-3.337286443757284,0.01528710008530896,0.03232029968956899,Netherlands,-97950.7892998016,5.357342707857184,-149,-23.4,65744.89205,418627.937588,b3e5accc-00cc-4d8f-86b4-fd128a9bc058,2023-11-15 12:55:46.298537
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Cyprus,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00361055678086121,-3.337286443757284,0.01528710008530896,0.03232029968956899,Poland,-651221.0766051922,35.618033411404035,-181.1,-11.7,359608.12523537624,5569275.11765201,b3e5accc-00cc-4d8f-86b4-fd128a9bc058,2023-11-15 12:55:46.298537
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Cyprus,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00361055678086121,-3.337286443757284,0.01528710008530896,0.03232029968956899,Portugal,31917.73631460301,-1.745715916315676,18.2,3.5999999999999996,175684.6454479963,893147.7261528058,b3e5accc-00cc-4d8f-86b4-fd128a9bc058,2023-11-15 12:55:46.298537
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Cyprus,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00361055678086121,-3.337286443757284,0.01528710008530896,0.03232029968956899,Slovakia,-127749.9744941673,6.9871861082252105,-324.90000000000003,-29.2,39319.80248678192,437403.75082757854,b3e5accc-00cc-4d8f-86b4-fd128a9bc058,2023-11-15 12:55:46.298537
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Cyprus,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00361055678086121,-3.337286443757284,0.01528710008530896,0.03232029968956899,Slovenia,8431.471990998896,-0.4611528432836377,46.1,3.7,18284.314353398622,226818.22293682012,b3e5accc-00cc-4d8f-86b4-fd128a9bc058,2023-11-15 12:55:46.298537
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Cyprus,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00361055678086121,-3.337286443757284,0.01528710008530896,0.03232029968956899,Spain,18970.58912431044,-1.0375817084823142,7.199999999999999,0.6,264874.44220520015,3283310.6195830363,b3e5accc-00cc-4d8f-86b4-fd128a9bc058,2023-11-15 12:55:46.298537
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Cyprus,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00361055678086121,-3.337286443757284,0.01528710008530896,0.03232029968956899,Sweden,-27107.58544606148,1.4826284326569192,-38.9,-5,69616.81137755794,547151.2954888553,b3e5accc-00cc-4d8f-86b4-fd128a9bc058,2023-11-15 12:55:46.298537
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Cyprus,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Italy + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,4,0.00361055678086121,-3.337286443757284,0.01528710008530896,0.03232029968956899,United Kingdom,-180418.2034590332,9.867834180565431,-69.3,-8.9,260236.87881822095,2032098.186502668,b3e5accc-00cc-4d8f-86b4-fd128a9bc058,2023-11-15 12:55:46.298537
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Italy,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00528183757696013,-3.811015451134571,0.01359153493162174,0.04324170192034127,Austria,10358.846142963564,-0.566569082725429,21.6,3.3000000000000003,48005.75447245781,309382.6206575232,ba2a5483-017a-4911-ac4d-0cb6b3da5ad4,2023-11-15 13:03:47.953442
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Italy,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00528183757696013,-3.811015451134571,0.01359153493162174,0.04324170192034127,Belgium,-72770.2506110177,3.9801126080427114,-95.2,-16.6,76431.65227673505,437191.0416810969,ba2a5483-017a-4911-ac4d-0cb6b3da5ad4,2023-11-15 13:03:47.953442
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Italy,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00528183757696013,-3.811015451134571,0.01359153493162174,0.04324170192034127,Cyprus,651.4391208176189,-0.03562995917106137,6.1,1.6,10756.923322959352,42004.41198572524,ba2a5483-017a-4911-ac4d-0cb6b3da5ad4,2023-11-15 13:03:47.953442
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Italy,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00528183757696013,-3.811015451134571,0.01359153493162174,0.04324170192034127,Czechia,-124959.16050546063,6.834544694324795,-216.4,-20.5,57751.56868340958,609933.7592182494,ba2a5483-017a-4911-ac4d-0cb6b3da5ad4,2023-11-15 13:03:47.953442
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Italy,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00528183757696013,-3.811015451134571,0.01359153493162174,0.04324170192034127,Denmark,-3289.0358174448756,0.17989127171336725,-17.7,-1,18630.055449575248,342621.7198254264,ba2a5483-017a-4911-ac4d-0cb6b3da5ad4,2023-11-15 13:03:47.953442
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Italy,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00528183757696013,-3.811015451134571,0.01359153493162174,0.04324170192034127,Estonia,11025.21862346874,-0.6030158104615816,18,6.800000000000001,61330.94644190001,162417.23580490003,ba2a5483-017a-4911-ac4d-0cb6b3da5ad4,2023-11-15 13:03:47.953442
pm25,FALSE,FALSE,constant,1990,2021,emep23/un,emep21+23/un,yes,TRUE,control,FALSE,interpolate,uba_eu_27,54694.22703128779,FALSE,2005,common,TRUE,country_treat,same_as_treat,all_available,eu25_countries,ets_sectors,TRUE,Italy,log_gdp + log_gdp_2,7,parametric,0.05,ife,TRUE,0,FALSE,mspe,0,log_emissions,treat_post,TRUE,32,17,unit_id + year,48,24,24,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,Austria + Belgium + Cyprus + Czechia + Denmark + Estonia + Finland + France + Germany + Greece + Hungary + Ireland + Latvia + Lithuania + Luxembourg + Malta + Netherlands + Poland + Portugal + Slovakia + Slovenia + Spain + Sweden + United Kingdom,0,2,0.00528183757696013,-3.811015451134571,0.01359153493162174,0.04324170192034127,Finland,13381.540895085049,-0.7318930357442436,25.3,3.8,52990.44480023643,348059.07845855964,ba2a5483-017a-4911-ac4d-0cb6b3da5ad4,2023-11-15 13:03:47.953442
